0,0,0,0.000297,0.00882091
0.1,2,0.20202,0.00379664,0.0338369
0.2,4,0.40404,0.013765,0.0637831
0.3,6,0.606061,0.0293649,0.089606
0.4,8,0.808081,0.0497856,0.111377
0.5,10,1.0101,0.0742125,0.129042
0.6,12,1.21212,0.101879,0.14269
0.7,14,1.41414,0.131987,0.152418
0.8,16,1.61616,0.163809,0.158249
0.9,18,1.81818,0.196624,0.160495
1,20,2.0202,0.229772,0.159411
1.1,21,2.12121,0.246273,0.157779
1.2,23,2.32323,0.278803,0.152541
1.3,25,2.52525,0.310261,0.145038
1.4,27,2.72727,0.340251,0.1358
1.5,29,2.92929,0.368394,0.125264
1.6,31,3.13131,0.394437,0.113751
1.7,33,3.33333,0.418139,0.101661
1.8,34,3.43434,0.429063,0.0954905
1.9,36,3.63636,0.448997,0.08303
2,38,3.83838,0.466274,0.0704331
2.1,40,4.0404,0.480849,0.0579593
2.2,41,4.14141,0.487109,0.0517245
2.3,43,4.34343,0.497545,0.039378
2.4,45,4.54545,0.505213,0.0271922
2.5,47,4.74747,0.510096,0.0150537
2.6,48,4.84849,0.511489,0.00902086
2.7,50,5.05051,0.512185,-0.00300343
2.8,52,5.25253,0.510096,-0.0150537
2.9,53,5.35353,0.508005,-0.0211156
3,55,5.55556,0.501727,-0.033278
3.1,57,5.75758,0.492674,-0.0455163
3.2,59,5.9596,0.480849,-0.0579593
3.3,60,6.06061,0.473902,-0.0641983
3.4,62,6.26263,0.457973,-0.0767055
3.5,64,6.46465,0.439353,-0.0893014
3.6,66,6.66667,0.418139,-0.101661
3.7,68,6.86869,0.394437,-0.113751
3.8,70,7.07071,0.368394,-0.125264
3.9,71,7.17172,0.35457,-0.130636
4,73,7.37374,0.325466,-0.140653
4.1,75,7.57576,0.294695,-0.148997
4.2,77,7.77778,0.262639,-0.155493
4.3,79,7.9798,0.229772,-0.159411
4.4,81,8.18182,0.196624,-0.160495
4.5,83,8.38384,0.163809,-0.158249
4.6,85,8.58586,0.131987,-0.152418
4.7,87,8.78788,0.101879,-0.14269
4.8,89,8.9899,0.0742125,-0.129042
4.9,91,9.19192,0.0497856,-0.111377
5,93,9.39394,0.0293649,-0.089606
5.1,95,9.59596,0.013765,-0.0637831
5.2,97,9.79798,0.00379664,-0.0338369
5.3,99,10,0.000297,-0.0147015
5.4,102,10.202,-0.00379664,-0.0338369
5.5,104,10.404,-0.013765,-0.0637831
5.6,106,10.6061,-0.0293649,-0.089606
5.7,108,10.8081,-0.0497856,-0.111377
5.8,110,11.0101,-0.0742125,-0.129042
5.9,112,11.2121,-0.101879,-0.14269
6,114,11.4141,-0.131987,-0.152418
6.1,115,11.5152,-0.147732,-0.1558
6.2,117,11.7172,-0.180137,-0.159799
6.3,119,11.9192,-0.213198,-0.160357
6.4,121,12.1212,-0.246273,-0.157779
6.5,123,12.3232,-0.278803,-0.152541
6.6,125,12.5253,-0.310261,-0.145038
6.7,127,12.7273,-0.340251,-0.1358
6.8,129,12.9293,-0.368394,-0.125264
6.9,130,13.0303,-0.381696,-0.119633
7,132,13.2323,-0.406588,-0.107758
7.1,134,13.4343,-0.429063,-0.0954905
7.2,136,13.6364,-0.448997,-0.08303
7.3,138,13.8384,-0.466274,-0.0704331
7.4,139,13.9394,-0.473902,-0.0641983
7.5,141,14.1414,-0.487109,-0.0517245
7.6,143,14.3434,-0.497545,-0.039378
7.7,145,14.5455,-0.505213,-0.0271922
7.8,146,14.6465,-0.508005,-0.0211156
7.9,148,14.8485,-0.511489,-0.00902086
8,150,15.0505,-0.512185,0.00300343
8.1,151,15.1515,-0.511489,0.00902086
8.2,153,15.3535,-0.508005,0.0211156
8.3,155,15.5556,-0.501727,0.033278
8.4,157,15.7576,-0.492674,0.0455163
8.5,158,15.8586,-0.487109,0.0517245
8.6,160,16.0606,-0.473902,0.0641983
8.7,162,16.2626,-0.457973,0.0767055
8.8,164,16.4646,-0.439353,0.0893014
8.9,166,16.6667,-0.418139,0.101661
9,167,16.7677,-0.406588,0.107758
9.1,169,16.9697,-0.381696,0.119633
9.2,171,17.1717,-0.35457,0.130636
9.3,173,17.3737,-0.325466,0.140653
9.4,175,17.5758,-0.294695,0.148997
9.5,177,17.7778,-0.262639,0.155493
9.6,179,17.9798,-0.229772,0.159411
9.7,181,18.1818,-0.196624,0.160495
9.8,183,18.3838,-0.163809,0.158249
9.9,185,18.5859,-0.131987,0.152418
10,187,18.7879,-0.101879,0.14269
10.1,189,18.9899,-0.0742125,0.129042
10.2,191,19.1919,-0.0497856,0.111377
10.3,192,19.2929,-0.0390209,0.101004
10.4,194,19.4949,-0.0209106,0.0772013
10.5,196,19.697,-0.00802379,0.0493418
10.6,198,19.899,-0.001188,0.0173232
10.7,199,20,-0.000297,0.00882091
10.8,199,20,-0.000297,0.00882091
10.9,199,20,-0.000297,0.00882091
11,199,20,-0.000297,0.00882091
11.1,199,20,-0.000297,0.00882091
11.2,199,20,-0.000297,0.00882091
11.3,199,20,-0.000297,0.00882091
11.4,199,20,-0.000297,0.00882091
11.5,199,20,-0.000297,0.00882091
11.6,199,20,-0.000297,0.00882091
11.7,199,20,-0.000297,0.00882091
11.8,199,20,-0.000297,0.00882091
11.9,199,20,-0.000297,0.00882091
12,199,20,-0.000297,0.00882091
12.1,199,20,-0.000297,0.00882091
12.2,199,20,-0.000297,0.00882091
12.3,199,20,-0.000297,0.00882091
12.4,199,20,-0.000297,0.00882091
12.5,199,20,-0.000297,0.00882091
12.6,199,20,-0.000297,0.00882091
12.7,199,20,-0.000297,0.00882091
12.8,199,20,-0.000297,0.00882091
12.9,199,20,-0.000297,0.00882091
13,199,20,-0.000297,0.00882091
13.1,199,20,-0.000297,0.00882091
13.2,199,20,-0.000297,0.00882091
13.3,199,20,-0.000297,0.00882091
13.4,199,20,-0.000297,0.00882091
13.5,199,20,-0.000297,0.00882091
13.6,199,20,-0.000297,0.00882091
13.7,199,20,-0.000297,0.00882091
13.8,199,20,-0.000297,0.00882091
13.9,199,20,-0.000297,0.00882091
14,199,20,-0.000297,0.00882091
14.1,199,20,-0.000297,0.00882091
14.2,199,20,-0.000297,0.00882091
14.3,199,20,-0.000297,0.00882091
14.4,199,20,-0.000297,0.00882091
14.5,199,20,-0.000297,0.00882091
14.6,199,20,-0.000297,0.00882091
14.7,199,20,-0.000297,0.00882091
14.8,199,20,-0.000297,0.00882091
14.9,199,20,-0.000297,0.00882091
15,199,20,-0.000297,0.00882091
15.1,199,20,-0.000297,0.00882091
15.2,199,20,-0.000297,0.00882091
15.3,199,20,-0.000297,0.00882091
15.4,199,20,-0.000297,0.00882091
15.5,199,20,-0.000297,0.00882091
15.6,199,20,-0.000297,0.00882091
15.7,199,20,-0.000297,0.00882091
15.8,199,20,-0.000297,0.00882091
15.9,199,20,-0.000297,0.00882091
16,199,20,-0.000297,0.00882091
16.1,199,20,-0.000297,0.00882091
16.2,199,20,-0.000297,0.00882091
16.3,199,20,-0.000297,0.00882091
16.4,199,20,-0.000297,0.00882091
16.5,199,20,-0.000297,0.00882091
16.6,199,20,-0.000297,0.00882091
16.7,199,20,-0.000297,0.00882091
16.8,199,20,-0.000297,0.00882091
16.9,199,20,-0.000297,0.00882091
17,199,20,-0.000297,0.00882091
17.1,199,20,-0.000297,0.00882091
17.2,199,20,-0.000297,0.00882091
17.3,199,20,-0.000297,0.00882091
17.4,199,20,-0.000297,0.00882091
