0.08,0,13.823
0.104721,0.0760845,31.7929
0.179103,0.105534,39.8857
0.132898,0.170842,53.5443
0.0536502,0.159895,64.3305
0.0594147,0.239687,86.8511
0.0947358,0.167906,106.786
0.174703,0.165619,126.313
0.238429,0.213982,146.177
0.230975,0.293634,165.822
0.168908,0.344108,186.361
0.126154,0.276491,209.431
0.0867757,0.346129,226.586
0.160716,0.376672,246.697
0.15413,0.4564,262.944
0.200695,0.391349,285.016
0.149056,0.452451,313.548
0.214559,0.406523,335.912
0.136822,0.425416,364.23
0.215306,0.409916,387.444
0.173979,0.341417,414.332
0.248912,0.313398,439.542
0.325785,0.291252,460.925
0.2754,0.353391,490.426
0.350881,0.379898,512.215
0.271611,0.369118,541.79
0.282388,0.448389,576.381
0.274287,0.3688,605.317
0.231735,0.436545,639.869
0.273872,0.368541,669.453
0.197301,0.345368,702.53
0.227257,0.271188,734.566
0.294748,0.228236,774.073
0.320647,0.303928,810.681
0.399741,0.315929,852.111
0.34064,0.262012,886.207
0.417566,0.283976,928.384
0.421049,0.204051,961.708
0.495332,0.233751,1004.8
0.565284,0.194936,1036.91
0.64396,0.209433,1082.06
0.66166,0.28745,1125.16
0.733071,0.323514,1169.6
0.780898,0.387643,1214.22
0.781526,0.46764,1258.66
0.746917,0.539766,1303.26
0.6769,0.578466,1347.59
0.597863,0.590839,1392.06
0.522375,0.564353,1436.18
0.451047,0.528126,1480.09
0.37722,0.497311,1523.21
0.305461,0.532674,1566.97
0.243397,0.583153,1610.16
0.236193,0.662828,1654.5
0.201534,0.73493,1697.47
0.24399,0.802735,1742.62
0.19812,0.868278,1784.9
0.269368,0.90466,1831.37
0.190687,0.919125,1885.98
0.232246,0.987483,1931.9
0.153535,1.00179,1989.85
0.125921,0.926702,2045.17
0.0459234,0.92733,2102.74
0.00343348,0.859546,2159.14
-0.0486977,0.798864,2217.09
0.00237524,0.737288,2273.07
0.0129104,0.657985,2331.28
0.0909732,0.675483,2386.92
0.152494,0.624345,2445.11
0.199125,0.689349,2500.59
0.278572,0.679955,2558.4
0.311632,0.752805,2613.62
0.390305,0.738295,2671.34
0.434395,0.805049,2725.96
0.48117,0.740148,2789.67
0.560997,0.734885,2846.19
0.640624,0.727173,2910.97
0.618029,0.803916,2972.94
0.662021,0.870734,3037.42
0.591915,0.909272,3101.15
0.518162,0.878281,3169.7
0.439256,0.891468,3228.45
0.474673,0.819735,3296.64
0.438885,0.748186,3368.31
0.508317,0.787925,3429.98
0.572563,0.740255,3500.89
0.605017,0.813376,3569.41
0.672959,0.855611,3640.45
0.609444,0.904251,3710.21
0.529454,0.905512,3783.13
0.593245,0.953788,3852.27
0.655718,1.00376,3919.41
0.677506,0.926784,3990.02
0.755901,0.942725,4056.17
0.681487,0.913357,4129.16
0.716905,0.98509,4207.63
0.676136,0.916258,4280.95
0.635717,0.985296,4358.84
0.625982,0.905891,4433.96
0.594662,0.832276,4508.78
0.528213,0.787728,4580.55
0.607776,0.796086,4659.87
0.557541,0.733824,4732.37
0.591677,0.806175,4811.28
0.586373,0.726352,4896.96
0.529742,0.782858,4974.59
0.519759,0.703483,5061.01
0.44014,0.711284,5143.89
0.404226,0.639798,5226.2
0.416655,0.56077,5308.53
0.474656,0.50567,5397.65
0.54864,0.536106,5485.58
0.623492,0.564339,5575.6
0.563919,0.617734,5662.48
0.583237,0.695367,5753.2
0.53603,0.630779,5834.62
0.473806,0.580498,5921.61
0.397213,0.603596,6009.98
0.317703,0.594756,6105.09
0.272556,0.528713,6199.63
0.248915,0.452286,6295.36
0.322985,0.422059,6383.44
0.400045,0.400571,6471.06
0.465264,0.354241,6568.53
0.396614,0.395316,6659.91
0.473808,0.374314,6757.83
0.396653,0.353169,6848.95
0.473491,0.37544,6951.12
0.446024,0.450577,7046.8
0.367761,0.433997,7140.21
0.302918,0.480852,7235.02
0.223085,0.486015,7328.01
0.203477,0.563575,7432.47
0.272325,0.522831,7532.82
0.332487,0.470101,7635.25
0.362734,0.544163,7735.37
0.420036,0.599988,7836.88
0.405925,0.678733,7941.41
0.474723,0.637906,8041.46
0.516659,0.569779,8140.96
0.479786,0.498783,8241.6
0.451066,0.424116,8341.01
0.371337,0.417546,8442.55
0.334667,0.346446,8541.33
0.271515,0.395557,8649
0.193062,0.379903,8756.47
0.140411,0.319671,8864.89
0.202393,0.269092,8973.08
0.263775,0.320396,9083.03
0.201936,0.269643,9190.81
0.208184,0.189887,9306.93
0.211559,0.269816,9417.11
0.226482,0.19122,9521.32
0.173605,0.251254,9631.75
0.248127,0.222159,9746.78
0.248976,0.302155,9860.4
0.210075,0.37206,9975.94
0.194885,0.293515,10090
0.251038,0.236535,10208.4
0.231731,0.1589,10318.7
0.223699,0.238496,10435
0.236162,0.159472,10544.9
0.225551,0.238765,10662.2
0.300822,0.211667,10784.7
0.228247,0.245326,10902.1
0.288156,0.298344,11023.8
0.208284,0.30286,11143.3
0.12878,0.293962,11263.5
0.0786419,0.231623,11389.6
0.0608999,0.153615,11516.3
0.115207,0.0948721,11636.2
0.192224,0.073231,11754.7
0.222355,-0.000878158,11874.9
0.299,-0.0238027,11992.8
0.283759,-0.102338,12114.3
0.360026,-0.078186,12244.8
0.391713,-0.151643,12365.4
0.47116,-0.142259,12497.6
0.545691,-0.113187,12629.8
0.609699,-0.0651976,12761.1
0.689447,-0.0715443,12895.1
0.657235,0.00168427,13025.5
0.728475,0.038084,13160.3
0.649746,0.0238801,13289.8
0.703023,0.0835588,13425.3
0.682418,0.00625779,13553.8
0.725494,0.0736706,13690.4
0.789276,0.0253819,13817.6
0.842629,0.0849928,13956
0.883505,0.153762,14094.6
0.89792,0.232452,14232.3
0.951065,0.292249,14372.2
0.884856,0.337154,14509.4
0.889554,0.417016,14649.7
0.816853,0.383633,14786.4
0.780447,0.454869,14926.9
0.752026,0.380088,15063.2
0.694036,0.435198,15204
0.716962,0.358554,15339.7
0.656465,0.4109,15481.3
0.729383,0.377992,15629.7
0.652414,0.356178,15770.3
0.724107,0.320679,15920
0.724988,0.240684,16059
0.779225,0.181876,16210.8
0.857802,0.196898,16360.8
0.922683,0.150096,16513.8
0.92507,0.230061,16662.8
1.0036,0.214783,16816.8
0.924072,0.223485,16964.6
1.00406,0.222041,17119.8
0.980986,0.145441,17266
1.05967,0.131004,17423
1.13627,0.107928,17580.7
1.21035,0.138127,17738
1.27939,0.178554,17895.9
1.29098,0.257709,18052.9
1.30832,0.335808,18210.3
1.30444,0.415714,18368
1.25588,0.47929,18525.2
1.1976,0.534093,18682.9
1.11871,0.547384,18840
1.03981,0.560558,18997.6
0.965334,0.531337,19154.5
0.886665,0.516804,19312.1
0.825543,0.46519,19468.7
0.748976,0.442004,19628.2
0.820441,0.406048,19782.6
0.740453,0.404632,19943.5
0.80553,0.451161,20110
0.741516,0.403181,20270.5
0.78824,0.468118,20437.7
0.795165,0.388419,20597.4
0.828692,0.461054,20765.6
0.904646,0.435935,20937.8
0.854171,0.498001,21105.2
0.93405,0.493603,21278.7
0.873971,0.440778,21442.9
0.871364,0.36082,21607.4
0.943876,0.327026,21783.4
1.01647,0.293407,21959.7
1.09646,0.29473,22136.1
1.16936,0.327663,22312.6
1.21381,0.394179,22487.9
1.28782,0.424555,22665.6
1.24219,0.490263,22840.4
1.28644,0.55691,23018.6
1.2079,0.541679,23192.6
1.22061,0.620663,23371.5
1.19237,0.545815,23544.7
1.1876,0.625673,23724.4
1.23751,0.563148,23896.5
1.23741,0.643148,24077.6
1.30833,0.680166,24261.8
1.25043,0.735368,24441.5
1.33032,0.73123,24627.5
1.26318,0.687737,24806
1.34318,0.687131,24993.3
1.37175,0.612407,25170.1
1.44695,0.585117,25359.6
1.51101,0.633036,25547.3
1.59061,0.625062,25737.8
1.56597,0.701173,25924.8
1.63952,0.73265,26116.1
1.55959,0.729281,26302.1
1.62105,0.78049,26494.3
1.59836,0.703776,26679.1
1.65918,0.755745,26872.7
1.72999,0.718508,27055.7
1.80595,0.743588,27250.9
1.86726,0.794989,27445.7
1.92804,0.847004,27641.4
1.91866,0.926452,27836
1.92683,1.00603,28032
1.85567,1.04259,28225.5
1.87024,1.12125,28422.5
1.79884,1.08517,28615.3
1.78823,1.16446,28812.9
1.77313,1.0859,29005
1.75666,1.16419,29203.5
1.81792,1.11274,29408.1
1.74247,1.13933,29605.7
1.80367,1.0878,29811.8
1.77463,1.01326,30007.4
1.811,0.942003,30202.7
1.87944,0.900581,30411
1.95395,0.929728,30617.6
2.02904,0.902157,30826.2
2.07758,0.965756,31033
2.15375,0.990197,31242.1
2.11402,1.05963,31448.2
2.16659,1.11994,31657.9
2.08697,1.11209,31862.6
2.15374,1.15616,32074.5
2.18271,1.08159,32276.5
2.25985,1.06038,32491.6
2.28614,1.13593,32703.2
2.34538,1.08218,32920.3
2.27398,1.11825,33130.6
2.33622,1.068,33349.1
2.30015,0.996588,33557.4
2.33985,0.927132,33764.9
2.38958,0.864464,33972.5
2.45084,0.813022,34179.9
2.51622,0.766918,34401.3
2.56743,0.82838,34619.8
2.63395,0.783926,34842.1
2.6165,0.862001,35059.9
2.69394,0.841902,35283.3
2.61401,0.838503,35499.8
2.69231,0.822119,35724.6
2.68994,0.742154,35939.2
2.75694,0.698437,36166.3
2.83419,0.719235,36391.9
2.90994,0.693516,36619.8
2.92471,0.772141,36844.8
3.00303,0.788456,37073.1
2.95207,0.850127,37297.6
3.01787,0.895639,37526.6
2.94144,0.871978,37750.1
2.99903,0.927509,37980.3
2.99797,0.847516,38202.4
3.06399,0.892693,38434.2
3.14391,0.889066,38667.9
3.17156,0.964135,38896.3
3.09331,0.947495,39120.7
3.08832,1.02734,39352.8
3.11577,1.10248,39586.2
3.07184,1.16933,39818
3.07812,1.24909,40052.1
2.99861,1.25795,40283.4
2.97349,1.3339,40517.9
2.91454,1.27982,40748.5
2.87555,1.34967,40984.1
2.9111,1.278,41213
2.91212,1.358,41450.8
2.97673,1.40517,41690.7
2.96141,1.48369,41928.9
2.98807,1.55912,42168.8
2.93316,1.61729,42407
2.91568,1.69536,42647.1
2.83568,1.69628,42884.9
2.78942,1.76155,43125.4
2.72922,1.70885,43362.6
2.67154,1.76429,43604.1
2.7036,1.69099,43840
2.65252,1.75256,44082.8
2.73251,1.75148,44330.9
2.65278,1.7581,44573
2.73214,1.76821,44822.3
2.70602,1.6926,45063
2.78599,1.69033,45314
2.86185,1.66491,45566.2
2.92922,1.70805,45817
3.00919,1.70566,46070
2.99682,1.7847,46319.7
3.07641,1.79279,46573.9
